playerID,weight,height,startingAge,timePlayed,endingAge,awards,battingAverage,errorsPerYear,outsPerYear,yearsplayed,assistsPerYear,AVGAtBats,AVGHits
twombba01,165.0,70.0,24.25,1.5,25.75,0,0.304,2.0,57.333,3.0,6.0,119.33,119.33
twombge01,165.0,69.0,22.08,5.17,27.25,0,0.216,1.333,34.0,6.0,2.333,68.0,68.0
tyackji01,195.0,74.0,32.25,0.33,32.58,0,0.258,2.0,82.0,1.0,4.0,155.0,155.0
tylerfr01,180.0,70.0,22.83,0.0,22.83,0,0.0,0.0,21.0,1.0,8.0,19.0,19.0
tylerjo01,175.0,72.0,28.17,1.0,29.17,0,0.0,1.5,13.5,2.0,1.0,26.5,26.5
tynerja01,170.0,73.0,23.17,7.92,31.08,0,0.275,1.333,82.556,9.0,2.556,150.67,150.67
tyronji01,185.0,73.0,23.58,5.17,28.75,0,0.232,1.429,29.571,7.0,1.286,56.71,56.71
tyronwa01,185.0,73.0,25.92,0.17,26.08,0,0.0,0.0,13.0,3.0,3.333,19.0,19.0
tysonmi01,170.0,69.0,22.67,9.08,31.75,0,0.241,9.75,110.25,16.0,170.875,184.94,184.94
tysonty01,169.0,71.0,33.83,2.25,36.08,0,0.28,5.333,145.0,3.0,6.667,234.67,234.67
ueckebo01,190.0,73.0,28.25,5.42,33.67,0,0.2,3.857,182.714,7.0,18.571,104.43,104.43
ugglada01,210.0,71.0,26.08,9.5,35.58,1,0.242,10.583,201.25,12.0,289.333,395.67,395.67
uguetlu01,195.0,72.0,23.17,1.42,24.58,0,0.0,0.5,2.167,6.0,4.667,4.67,4.67
uhaltfr01,180.0,70.0,24.0,0.25,24.25,0,0.242,6.0,85.0,1.0,2.0,165.0,165.0
uhlaete01,190.0,74.0,25.92,7.0,32.92,0,0.263,1.875,198.5,8.0,4.5,366.5,366.5
uhlerma01,165.0,71.0,27.33,0.25,27.58,0,0.0,3.0,40.0,1.0,1.0,56.0,56.0
uhlirch01,150.0,67.0,22.08,0.08,22.17,0,0.0,0.0,9.0,1.0,0.0,27.0,27.0
ulisnmi01,165.0,69.0,27.67,0.08,27.75,0,0.0,2.0,4.0,1.0,1.0,18.0,18.0
ullgesc01,186.0,74.0,27.83,0.42,28.25,0,0.0,1.0,93.0,2.0,5.5,39.5,39.5
umphlto01,180.0,74.0,21.92,2.42,24.33,0,0.246,4.0,262.667,3.0,11.0,386.67,386.67
unglabo01,178.0,71.0,23.75,6.42,30.17,0,0.258,5.667,244.222,18.0,32.278,119.44,119.44
unroeti01,200.0,75.0,24.58,5.33,29.92,0,0.0,0.231,10.538,13.0,1.846,6.92,6.92
unseral01,175.0,73.0,29.92,3.0,32.92,0,0.251,3.4,74.6,5.0,12.0,67.6,67.6
unserde01,180.0,73.0,23.33,14.17,37.5,0,0.258,2.391,158.391,23.0,6.826,226.13,226.13
upshawi01,185.0,72.0,21.0,10.42,31.42,0,0.262,7.923,694.923,13.0,61.692,323.31,323.31
uptonbj01,185.0,75.0,20.0,12.17,32.17,0,0.243,4.562,194.875,16.0,22.062,323.44,323.44
uptonju01,215.0,73.0,20.0,13.08,33.08,3,0.266,6.071,227.214,14.0,4.357,443.43,443.43
uptonto01,160.0,72.0,23.33,2.0,25.33,0,0.227,8.0,56.4,5.0,89.2,104.0,104.0
urbanbi01,165.0,68.0,28.08,5.75,33.83,0,0.26,24.375,187.25,8.0,276.875,380.62,380.62
urbanlu01,168.0,68.0,40.33,0.92,41.25,0,0.273,2.5,35.5,2.0,17.5,64.0,64.0
uriaslu01,186.0,69.0,21.17,2.08,23.25,0,0.221,2.5,23.75,4.0,40.0,65.75,65.75
uribejo01,155.0,70.0,25.67,9.08,34.75,0,0.241,11.333,119.667,12.0,235.167,255.33,255.33
uribeju01,245.0,72.0,22.08,15.25,37.33,0,0.255,4.824,67.206,34.0,128.824,181.21,181.21
urruthe01,200.0,77.0,26.42,2.08,28.5,0,0.0,0.0,7.0,2.0,0.5,46.0,46.0
urshegi01,215.0,72.0,23.67,5.25,28.92,0,0.269,2.5,15.2,10.0,46.2,90.8,90.8
urylo01,168.0,72.0,26.42,0.0,26.42,0,0.0,0.0,23.0,1.0,1.0,7.0,7.0
usherbo01,180.0,73.0,21.08,11.42,32.5,0,0.235,2.0,94.875,8.0,4.125,137.62,137.62
ussatdu01,170.0,73.0,21.42,2.08,23.5,0,0.0,0.0,2.5,2.0,3.5,8.0,8.0
utleych01,195.0,73.0,24.33,15.42,39.75,6,0.275,5.138,128.552,29.0,157.69,236.45,236.45
vachete01,200.0,73.0,35.42,0.42,35.83,0,0.313,9.0,87.0,1.0,2.0,252.0,252.0
vadebge01,150.0,66.0,24.83,0.0,24.83,0,0.0,4.0,13.0,1.0,9.0,14.0,14.0
vailmi01,180.0,73.0,23.75,8.92,32.67,0,0.279,1.353,40.235,17.0,2.176,94.35,94.35
valaich01,205.0,71.0,25.0,4.08,29.08,0,0.238,0.385,13.615,13.0,10.077,19.08,19.08
valaipa01,210.0,71.0,24.0,4.0,28.0,0,0.214,0.375,11.438,16.0,11.5,25.12,25.12
valbulu01,215.0,70.0,22.83,9.92,32.75,0,0.226,2.4,50.1,30.0,57.133,104.93,104.93
valdeca02,180.0,72.0,25.58,0.0,25.58,0,0.0,0.0,6.0,1.0,0.0,7.0,7.0
valdejo02,205.0,72.0,24.33,3.25,27.58,0,0.218,0.889,19.333,9.0,10.556,46.89,46.89
valdeju01,160.0,74.0,24.25,2.58,26.83,0,0.0,1.6,12.2,5.0,19.2,17.4,17.4
valdema02,215.0,73.0,22.58,4.0,26.58,0,0.254,0.0,61.4,5.0,3.0,33.8,33.8
valdepe01,205.0,73.0,22.92,4.42,27.33,0,0.0,0.0,9.333,3.0,0.0,28.33,28.33
valdesa01,170.0,68.0,26.25,6.42,32.67,0,0.233,1.0,36.0,8.0,1.5,94.5,94.5
valdijo01,175.0,73.0,21.08,6.25,27.33,0,0.219,9.25,70.375,8.0,125.25,121.38,121.38
valenbe01,175.0,70.0,24.83,0.42,25.25,0,0.0,1.0,3.0,1.0,4.0,14.0,14.0
valenbo02,189.0,70.0,19.33,10.0,29.33,1,0.26,2.273,25.424,33.0,25.152,51.45,51.45
valenel01,205.0,76.0,21.17,10.08,31.25,1,0.278,4.273,142.727,11.0,7.727,287.82,287.82
valener01,191.0,72.0,24.17,3.92,28.08,0,0.234,0.429,46.429,7.0,3.571,58.0,58.0
valenfr01,190.0,73.0,24.67,9.0,33.67,0,0.247,1.556,84.444,9.0,2.333,162.0,162.0
valenja01,198.0,70.0,22.0,11.0,33.0,0,0.251,1.312,146.312,16.0,10.5,94.19,94.19
valenjo02,170.0,72.0,25.42,10.17,35.58,1,0.279,7.556,82.889,18.0,146.833,217.61,217.61
valenjo03,175.0,70.0,22.92,14.83,37.75,0,0.243,9.586,82.379,29.0,149.862,190.9,190.9
valerbr01,190.0,71.0,25.67,2.0,27.67,0,0.223,0.3,4.7,10.0,6.6,12.1,12.1
valleda01,200.0,74.0,23.92,12.0,35.92,0,0.237,1.957,216.435,23.0,17.826,120.65,120.65
vallehe01,180.0,69.0,24.67,0.33,25.0,0,0.0,0.0,20.0,1.0,1.0,13.0,13.0
valoel01,190.0,71.0,19.5,21.08,40.58,0,0.283,2.913,120.391,23.0,3.13,218.43,218.43
vanbude01,175.0,70.0,33.33,0.08,33.42,0,0.0,1.0,23.0,1.0,2.0,44.0,44.0
vanbuty01,230.0,77.0,29.75,1.0,30.75,0,0.0,0.0,57.0,2.0,2.0,16.5,16.5
vancaal01,175.0,71.0,25.0,3.75,28.75,0,0.261,2.0,155.0,4.0,9.25,111.0,111.0
vandaca01,155.0,68.0,31.08,0.42,31.5,0,0.25,4.667,26.0,3.0,29.667,45.33,45.33
vandejo02,180.0,73.0,25.42,13.0,38.42,0,0.261,0.867,65.567,30.0,2.267,91.7,91.7
vandybi01,170.0,68.0,26.33,3.42,29.75,0,0.253,5.167,37.0,6.0,8.667,88.33,88.33
vangoda01,205.0,74.0,25.25,5.08,30.33,0,0.217,1.333,131.0,6.0,6.833,68.33,68.33
vanmejo01,190.0,71.0,24.17,1.33,25.5,0,0.237,1.0,32.0,4.0,9.5,57.0,57.0
vanroma01,190.0,72.0,24.83,7.0,31.83,0,0.267,4.0,110.333,9.0,3.889,204.89,204.89
vanslan01,190.0,73.0,22.5,12.33,34.83,10,0.274,2.5,178.318,22.0,11.909,259.59,259.59
vanslsc01,215.0,76.0,25.83,5.17,31.0,0,0.242,1.0,47.333,12.0,3.083,63.33,63.33
vanzadi01,175.0,70.0,23.92,0.0,23.92,0,0.0,8.0,7.0,1.0,22.0,31.0,31.0
vargaed01,205.0,76.0,23.58,2.0,25.58,0,0.0,0.5,33.5,2.0,2.5,19.5,19.5
vargail01,180.0,72.0,25.92,3.25,29.17,0,0.266,0.556,7.222,9.0,13.444,25.89,25.89
vargake01,290.0,77.0,24.0,3.17,27.17,0,0.252,1.5,175.0,4.0,12.75,195.75,195.75
varitja01,230.0,74.0,25.42,14.0,39.42,3,0.256,4.6,677.733,15.0,36.067,339.93,339.93
varnepe01,235.0,75.0,24.33,3.08,27.42,0,0.253,0.8,58.6,5.0,5.2,37.2,37.2
varshga01,190.0,71.0,27.08,7.25,34.33,0,0.244,1.1,29.6,10.0,0.5,83.7,83.7
vatchji01,165.0,69.0,25.0,2.42,27.42,0,0.248,0.25,12.0,4.0,0.5,27.25,27.25
vaughar01,175.0,70.0,20.08,16.42,36.5,14,0.318,18.955,150.364,22.0,232.682,301.0,301.0
vaughbo01,150.0,69.0,24.0,6.33,30.33,0,0.277,7.6,56.8,5.0,77.4,107.0,107.0
vaughfr01,185.0,70.0,25.83,1.08,26.92,0,0.241,7.75,59.75,4.0,66.75,94.25,94.25
vaughgl01,170.0,71.0,19.58,0.0,19.58,0,0.0,1.5,6.5,2.0,10.0,15.0,15.0
vaughgr01,195.0,72.0,24.08,13.92,38.0,2,0.242,2.533,167.867,15.0,4.333,406.87,406.87
vaughmo01,225.0,73.0,23.5,11.92,35.42,3,0.293,11.583,912.25,12.0,58.583,461.0,461.0
vazquch01,205.0,69.0,23.92,6.17,30.08,0,0.256,2.0,324.8,10.0,21.2,140.4,140.4
vazqura01,195.0,71.0,25.08,8.08,33.17,0,0.254,1.625,21.906,32.0,40.062,60.97,60.97
vealco01,165.0,73.0,26.0,4.92,30.92,0,0.231,3.0,46.571,7.0,74.0,87.14,87.14
vegaje01,176.0,73.0,23.92,3.0,26.92,0,0.253,1.0,35.667,3.0,3.0,76.33,76.33
velanjo01,160.0,69.0,22.42,11.08,33.5,0,0.208,0.5,7.136,22.0,12.045,10.05,10.05
velarra01,185.0,72.0,24.75,15.08,39.83,0,0.276,3.311,43.667,45.0,63.644,94.31,94.31
velasgu01,220.0,75.0,24.42,1.08,25.5,0,0.223,1.25,60.0,4.0,5.5,41.5,41.5
velazan01,170.0,69.0,24.17,2.0,26.17,0,0.0,0.111,1.778,9.0,2.333,3.67,3.67
velazfr01,185.0,73.0,31.33,4.42,35.75,0,0.0,0.5,31.5,2.0,1.5,19.5,19.5
velazgi01,185.0,74.0,28.92,4.92,33.83,0,0.0,0.375,3.25,8.0,6.75,8.75,8.75
velezeu01,170.0,73.0,25.33,4.0,29.33,0,0.256,2.0,28.5,10.0,19.6,62.6,62.6
velezot01,170.0,72.0,22.83,9.92,32.75,0,0.251,1.267,52.667,15.0,2.467,120.13,120.13
veltmpa01,175.0,72.0,20.08,8.42,28.5,0,0.0,0.0,7.5,4.0,0.75,8.75,8.75
venabma01,185.0,70.0,21.83,12.5,34.33,0,0.241,1.083,57.333,12.0,1.833,116.42,116.42
venabwi01,205.0,75.0,25.83,7.92,33.75,0,0.249,1.727,142.818,11.0,1.727,257.82,257.82
ventomi01,195.0,72.0,27.33,0.75,28.08,0,0.0,0.0,7.5,2.0,0.5,9.0,9.0
ventuvi01,190.0,73.0,28.08,0.08,28.17,0,0.0,4.0,30.0,1.0,1.0,58.0,58.0
verasqu01,166.0,69.0,24.0,6.25,30.25,0,0.27,6.875,194.5,8.0,257.0,347.5,347.5
veraswi01,186.0,74.0,21.5,0.92,22.42,0,0.262,9.5,28.0,2.0,75.0,141.0,141.0
verbaem01,165.0,71.0,28.67,6.5,35.17,2,0.273,10.333,166.333,12.0,181.667,242.08,242.08
verblge01,163.0,70.0,22.83,2.17,25.0,0,0.202,1.25,27.75,4.0,35.5,49.5,49.5
verdual01,192.0,72.0,21.33,3.0,24.33,0,0.282,1.0,69.333,3.0,2.333,147.67,147.67
vergejo01,165.0,68.0,24.75,5.17,29.92,0,0.255,13.0,70.444,9.0,126.667,258.11,258.11
vernomi01,170.0,74.0,21.25,21.17,42.42,2,0.286,10.095,943.762,21.0,68.952,415.76,415.76
versazo01,146.0,70.0,19.67,12.08,31.75,4,0.242,14.947,119.316,19.0,202.0,270.58,270.58
veryzto01,175.0,73.0,20.5,11.08,31.58,0,0.241,9.0,87.75,16.0,164.438,178.0,178.0
vicieda01,240.0,71.0,21.25,4.25,25.5,0,0.254,2.375,87.75,8.0,7.5,209.38,209.38
vicker01,185.0,69.0,21.92,4.25,26.17,0,0.232,2.0,26.75,4.0,6.75,28.0,28.0
vicksa01,163.0,70.0,22.42,4.0,26.42,0,0.248,2.8,51.4,5.0,2.6,128.2,128.2
vicoge01,200.0,76.0,24.67,1.5,26.17,0,0.25,10.5,770.5,2.0,58.5,331.5,331.5
victosh01,190.0,69.0,22.42,12.5,34.92,6,0.275,1.071,186.643,14.0,5.429,330.71,330.71
vidaljo01,190.0,72.0,26.42,2.67,29.08,0,0.164,0.2,13.8,5.0,0.6,29.2,29.2
vidrojo01,175.0,71.0,22.83,11.17,34.0,1,0.298,4.158,110.105,19.0,148.368,269.11,269.11
vielmen01,155.0,71.0,23.83,0.08,23.92,0,0.0,0.5,1.5,2.0,2.0,3.5,3.5
villach01,210.0,71.0,26.25,0.92,27.17,0,0.245,2.6,14.4,5.0,37.8,76.6,76.6
villahe01,220.0,73.0,25.67,3.0,28.67,0,0.23,1.714,101.857,7.0,9.143,67.57,67.57
villajo01,233.0,72.0,22.17,7.17,29.33,0,0.261,7.438,61.312,16.0,110.875,168.06,168.06
vilorme01,225.0,71.0,21.58,2.0,23.58,0,0.219,0.5,177.0,2.0,14.0,80.0,80.0
vinafe01,170.0,69.0,24.0,11.08,35.08,2,0.282,5.0,128.833,18.0,161.556,235.56,235.56
vinceza01,190.0,72.0,26.33,0.92,27.25,0,0.0,0.0,1.0,3.0,2.0,4.33,4.33
vinsoch01,207.0,75.0,22.67,0.08,22.75,0,0.0,0.0,72.0,1.0,2.0,22.0,22.0
vinsoru01,168.0,69.0,25.5,1.67,27.17,0,0.227,3.0,31.667,3.0,0.333,69.0,69.0
vioxji01,150.0,67.0,21.42,4.17,25.58,1,0.273,8.5,57.929,14.0,87.714,121.64,121.64
virdobi01,175.0,72.0,23.83,13.25,37.08,2,0.267,5.615,290.538,13.0,7.692,460.0,460.0
virgioz01,174.0,73.0,24.33,12.75,37.08,0,0.231,1.174,14.913,23.0,15.565,32.7,32.7
virgioz02,180.0,73.0,23.83,9.5,33.33,0,0.244,4.727,325.636,11.0,32.727,204.27,204.27
visnejo01,180.0,71.0,25.83,5.92,31.75,0,0.262,9.75,59.625,8.0,12.0,116.88,116.88
vitiejo01,215.0,74.0,25.0,8.42,33.42,0,0.248,0.7,37.8,10.0,3.0,69.3,69.3
vittejo01,200.0,74.0,23.0,0.17,23.17,0,0.0,4.0,9.0,1.0,41.0,99.0,99.0
vittos01,150.0,70.0,22.25,9.5,31.75,0,0.238,6.542,57.792,24.0,96.833,156.67,156.67
vizcajo01,150.0,73.0,21.5,17.08,38.58,0,0.27,2.517,37.0,58.0,64.19,92.74,92.74
vizquom01,180.0,69.0,22.0,23.5,45.5,12,0.272,5.135,115.351,37.0,217.568,286.11,286.11
vogelda01,270.0,72.0,23.75,4.0,27.75,0,0.205,0.75,141.5,4.0,9.75,147.25,147.25
vogelot01,195.0,72.0,23.67,1.25,24.92,0,0.249,2.0,34.5,4.0,3.5,63.25,63.25
vogtst01,211.0,72.0,27.42,8.42,35.83,0,0.256,1.562,209.312,16.0,11.438,117.06,117.06
voigtja01,170.0,73.0,26.25,5.92,32.17,0,0.235,0.375,32.625,16.0,1.875,36.75,36.75
voitlu01,255.0,75.0,26.33,3.25,29.58,0,0.273,1.8,192.6,5.0,11.6,137.2,137.2
vollmcl01,185.0,73.0,20.67,12.33,33.0,0,0.251,1.667,98.917,12.0,2.25,168.42,168.42
vonkofr01,175.0,70.0,20.92,2.42,23.33,0,0.212,1.4,5.5,10.0,7.7,22.6,22.6
vosmijo01,185.0,72.0,20.42,13.83,34.25,2,0.307,5.077,227.538,13.0,8.231,420.92,420.92
vossbi01,160.0,74.0,21.92,7.0,28.92,0,0.227,0.818,54.545,11.0,2.455,106.82,106.82
vottojo01,220.0,74.0,24.0,13.0,37.0,4,0.307,6.2,853.067,15.0,103.533,405.87,405.87
voyleph01,175.0,71.0,29.33,0.08,29.42,0,0.0,4.0,45.0,1.0,2.0,68.0,68.0
vukovge01,198.0,72.0,23.83,5.5,29.33,0,0.268,2.167,160.167,6.0,4.0,267.0,267.0
vukovjo01,187.0,73.0,23.17,10.92,34.08,0,0.162,1.273,10.727,22.0,16.909,25.27,25.27
waddefr01,185.0,70.0,25.67,0.17,25.83,0,0.0,0.0,6.0,1.0,0.0,22.0,22.0
wadega01,185.0,73.0,26.25,1.08,27.33,0,0.0,1.5,9.5,2.0,0.5,16.5,16.5
wadela01,205.0,73.0,25.42,1.25,26.67,0,0.0,0.0,13.5,2.0,1.0,28.0,28.0
waderi01,174.0,71.0,25.25,0.5,25.75,0,0.0,1.0,26.0,1.0,3.0,69.0,69.0
wadety01,188.0,73.0,22.58,3.25,25.83,0,0.197,0.455,9.0,11.0,9.0,19.82,19.82
wagenwo01,165.0,71.0,25.0,0.0,25.0,0,0.0,1.0,2.0,1.0,2.0,8.0,8.0
wagnebi01,187.0,72.0,20.5,4.17,24.67,0,0.212,4.0,57.167,6.0,14.333,39.33,39.33
wagnebu01,170.0,70.0,26.58,0.5,27.08,0,0.226,9.2,19.4,5.0,25.2,52.2,52.2
wagneha01,165.0,72.0,22.25,11.5,33.75,0,0.249,3.533,161.533,15.0,18.067,122.73,122.73
wagnehe01,183.0,69.0,21.83,16.0,37.83,1,0.25,17.478,98.043,23.0,130.609,144.91,144.91
wagnejo01,165.0,71.0,26.0,0.5,26.5,0,0.178,3.333,38.0,3.0,49.667,65.67,65.67
wagnele01,195.0,73.0,24.08,11.33,35.42,2,0.272,5.0,131.154,13.0,3.923,340.46,340.46
wahlke01,170.0,71.0,21.58,7.08,28.67,0,0.226,3.25,26.417,12.0,39.667,53.42,53.42
waitked01,170.0,72.0,21.58,14.42,36.0,0,0.285,5.615,707.154,13.0,55.077,327.23,327.23
waittch01,165.0,71.0,25.58,8.33,33.92,0,0.165,8.2,45.4,5.0,3.4,81.2,81.2
wakamdo01,200.0,74.0,28.25,0.42,28.67,0,0.0,0.0,47.0,1.0,2.0,31.0,31.0
wakefdi01,210.0,76.0,20.08,10.92,31.0,5,0.293,7.143,163.714,7.0,5.143,304.29,304.29
wakefho01,205.0,73.0,21.42,1.92,23.33,0,0.248,7.333,97.333,3.0,23.0,91.33,91.33
wakelch01,185.0,72.0,27.25,0.08,27.33,0,0.0,2.0,32.0,1.0,0.0,36.0,36.0
walbema01,195.0,71.0,23.5,10.42,33.92,0,0.233,3.091,300.364,11.0,22.545,191.73,191.73
walczed01,180.0,71.0,30.0,0.0,30.0,0,0.0,2.0,24.5,2.0,22.0,28.5,28.5
waldimi01,190.0,75.0,25.67,0.92,26.58,0,0.0,0.0,3.0,1.0,3.0,17.0,17.0
waldrir01,155.0,65.0,29.25,0.42,29.67,0,0.311,10.5,118.5,2.0,8.0,299.0,299.0
waldrky02,215.0,74.0,23.75,1.0,24.75,0,0.0,0.0,4.0,1.0,0.0,22.0,22.0
walewji01,160.0,70.0,25.0,6.42,31.42,0,0.215,0.636,14.909,11.0,20.909,22.0,22.0
walkech01,170.0,69.0,22.83,13.08,35.92,0,0.246,1.292,15.292,24.0,13.333,50.62,50.62
walkech02,210.0,72.0,23.5,6.0,29.5,0,0.246,2.167,190.667,6.0,23.833,102.83,102.83
walkecu01,170.0,69.0,23.17,11.0,34.17,0,0.304,8.0,198.286,14.0,10.286,346.93,346.93
walkedi02,175.0,73.0,20.58,18.42,39.0,3,0.306,5.048,165.667,21.0,7.476,320.95,320.95
walkedu01,185.0,72.0,25.17,6.17,31.33,0,0.229,2.0,56.0,7.0,2.857,123.0,123.0
walkeer01,165.0,72.0,22.58,2.25,24.83,0,0.256,2.333,28.667,3.0,1.333,84.67,84.67
walkefr01,165.0,71.0,23.0,7.92,30.92,0,0.215,3.5,62.5,4.0,3.0,101.25,101.25
walkege02,188.0,71.0,23.08,14.42,37.5,0,0.294,9.75,229.062,16.0,7.188,423.19,423.19
walkegr01,205.0,75.0,22.92,7.83,30.75,0,0.26,5.625,728.5,8.0,45.375,358.0,358.0
walkeha01,175.0,74.0,22.0,14.92,36.92,0,0.296,2.591,77.818,22.0,3.409,120.5,120.5
walkehu01,175.0,70.0,24.67,14.42,39.08,0,0.263,1.625,61.625,8.0,1.625,97.38,97.38
walkejo01,175.0,72.0,22.75,2.08,24.83,0,0.256,3.5,264.25,4.0,15.25,111.25,111.25
walkela01,185.0,74.0,22.67,16.17,38.83,14,0.313,2.375,165.667,24.0,8.875,287.79,287.79
walkene01,214.0,74.0,24.0,11.0,35.0,1,0.267,2.955,124.364,22.0,133.227,206.55,206.55
walkeos01,166.0,70.0,21.5,10.0,31.5,0,0.258,13.182,159.0,11.0,7.182,101.18,101.18
walkeru01,175.0,72.0,21.92,10.17,32.08,0,0.227,3.25,164.667,12.0,17.0,132.08,132.08
walkesp01,170.0,72.0,25.67,0.0,25.67,0,0.0,0.0,19.0,1.0,0.0,7.0,7.0
walketi01,165.0,71.0,23.75,12.33,36.08,0,0.281,11.929,207.571,14.0,15.786,361.93,361.93
walketo03,205.0,74.0,26.75,0.5,27.25,0,0.0,1.0,73.0,1.0,0.0,90.0,90.0
walketo04,180.0,72.0,23.25,10.75,34.0,0,0.289,3.84,89.56,25.0,110.12,182.16,182.16
walkewa01,162.0,70.0,24.17,0.0,24.17,0,0.0,2.0,5.0,1.0,1.0,4.0,4.0
wallabr01,250.0,74.0,23.92,6.17,30.08,0,0.238,2.9,213.1,10.0,25.9,128.4,128.4
wallach01,246.0,74.0,25.75,3.08,28.83,0,0.202,1.0,66.0,4.0,4.0,26.0,26.0
wallado01,135.0,66.0,25.67,0.0,25.67,0,0.0,1.0,3.0,1.0,4.0,4.0,4.0
wallaja01,175.0,70.0,25.08,0.0,25.08,0,0.0,0.0,13.0,1.0,6.0,7.0,7.0
wallaja02,191.0,75.0,21.08,7.92,29.0,0,0.205,5.25,40.375,8.0,42.25,73.0,73.0
wallaji01,150.0,69.0,23.75,0.0,23.75,0,0.0,1.0,10.0,1.0,3.0,29.0,29.0
walleno01,175.0,71.0,27.17,0.0,27.17,0,0.0,2.0,3.0,1.0,5.0,15.0,15.0
wallety01,180.0,72.0,23.5,6.67,30.17,0,0.236,0.286,4.429,7.0,5.429,15.71,15.71
wallide01,180.0,72.0,21.42,16.58,38.0,0,0.271,1.8,56.5,40.0,18.8,73.62,73.62
wallijo01,180.0,71.0,23.67,4.0,27.67,0,0.244,1.667,87.333,6.0,3.833,147.67,147.67
walljo01,168.0,70.0,28.17,0.92,29.08,0,0.0,0.75,6.5,4.0,1.0,10.0,10.0
wallsle01,205.0,75.0,19.25,12.5,31.75,0,0.262,1.75,62.125,24.0,6.875,106.58,106.58
walshau01,175.0,71.0,22.58,0.5,23.08,0,0.24,0.0,39.0,1.0,3.0,121.0,121.0
walshco02,200.0,73.0,26.58,0.08,26.67,0,0.0,0.333,2.333,3.0,5.667,15.67,15.67
walshji02,170.0,70.0,25.0,5.17,30.17,0,0.232,2.733,66.867,15.0,4.8,118.07,118.07
walshjo01,150.0,66.0,26.83,0.08,26.92,0,0.21,9.5,32.5,2.0,42.0,50.0,50.0
walshjo03,170.0,74.0,23.75,0.83,24.58,0,0.0,0.5,6.0,2.0,1.0,6.5,6.5
walteda01,225.0,76.0,25.83,0.92,26.75,0,0.234,4.0,233.5,2.0,23.0,136.5,136.5
waltefr01,210.0,73.0,32.58,0.33,32.92,0,0.0,1.0,108.0,1.0,35.0,93.0,93.0
walteke01,180.0,73.0,26.42,3.42,29.83,0,0.231,1.167,56.667,6.0,4.0,113.5,113.5
waltero01,160.0,68.0,22.83,9.75,32.58,0,0.222,4.2,125.8,15.0,35.8,95.07,95.07
walteza01,210.0,74.0,24.0,2.83,26.83,0,0.182,0.214,2.071,14.0,2.0,11.79,11.79
waltoda01,195.0,72.0,20.75,12.17,32.92,0,0.224,1.2,31.6,10.0,1.0,77.7,77.7
waltodo01,175.0,70.0,25.33,1.0,26.33,0,0.0,0.0,4.0,2.0,3.5,8.0,8.0
waltoje01,175.0,73.0,23.75,9.08,32.83,1,0.269,1.308,77.538,13.0,1.0,120.85,120.85
waltore01,205.0,75.0,27.67,2.0,29.67,0,0.0,0.667,8.667,3.0,0.0,32.67,32.67
wambsbi01,175.0,71.0,20.42,12.08,32.5,0,0.259,15.625,142.5,24.0,177.875,218.21,218.21
wanerll01,150.0,69.0,21.08,18.42,39.5,4,0.316,3.625,202.667,24.0,6.542,323.83,323.83
wanerpa01,153.0,68.0,23.0,19.0,42.0,14,0.333,5.333,204.185,27.0,10.0,350.33,350.33
wanneja01,190.0,71.0,23.83,0.08,23.92,0,0.0,4.0,1.0,1.0,5.0,8.0,8.0
wannipe01,150.0,67.0,22.33,2.17,24.5,0,0.234,9.6,61.4,5.0,90.4,111.2,111.2
wardaa01,160.0,70.0,21.0,10.83,31.83,0,0.268,6.308,83.192,26.0,117.923,138.88,138.88
wardch01,170.0,71.0,22.75,5.42,28.17,0,0.228,9.333,44.222,9.0,66.222,85.44,85.44
wardch02,180.0,72.0,23.33,2.08,25.42,0,0.204,0.5,47.0,2.0,3.0,68.5,68.5
wardda01,240.0,74.0,22.92,10.33,33.25,0,0.263,1.05,110.7,20.0,7.6,111.7,111.7
wardga01,195.0,74.0,25.75,11.08,36.83,0,0.276,2.444,154.278,18.0,6.0,248.83,248.83
wardja01,185.0,73.0,24.67,7.08,31.75,0,0.0,0.143,4.571,7.0,3.857,6.57,6.57
wardke01,195.0,73.0,29.67,1.42,31.08,0,0.217,2.5,61.0,2.0,1.0,127.0,127.0
wardpe01,185.0,73.0,25.17,8.0,33.17,0,0.254,5.15,75.65,20.0,62.5,153.0,153.0
wardpi01,196.0,69.0,16.17,11.25,27.42,0,0.288,5.938,24.812,16.0,19.812,48.44,48.44
wardpr01,190.0,76.0,20.75,11.33,32.08,0,0.253,2.409,161.045,22.0,18.636,93.95,93.95
wardru01,152.0,67.0,23.17,0.33,23.5,0,0.0,3.0,16.0,1.0,1.0,31.0,31.0
wardta01,200.0,73.0,24.67,2.08,26.75,0,0.181,2.333,10.667,3.0,21.333,59.0,59.0
wardtu01,200.0,74.0,25.42,10.83,36.25,0,0.251,0.8,61.4,15.0,2.067,103.2,103.2
waresbu01,150.0,70.0,27.33,1.0,28.33,0,0.22,12.333,55.333,3.0,76.667,83.33,83.33
warnefr01,155.0,67.0,20.25,9.42,29.67,0,0.235,15.7,34.4,10.0,44.3,103.1,103.1
warneho01,170.0,70.0,22.25,4.83,27.08,0,0.228,3.2,14.8,5.0,17.0,43.8,43.8
warneja01,165.0,69.0,22.08,8.0,30.08,0,0.25,5.462,44.769,13.0,73.0,118.92,118.92
warneja03,180.0,72.0,22.67,0.25,22.92,0,0.211,1.0,59.0,1.0,1.0,123.0,123.0
