playerID,birthYear,weight,height,startingAge,timePlayed,endingAge,awards,battingAverage,totalAtBats,totalHits,Value Counts
rodrilu01,1980.0,190.0,69.0,24.92,6.33,31.25,0,0.238,972.0,231.0,16
rodriro03,1992.0,180.0,72.0,26.08,1.33,27.42,0,0.221,467.0,103.0,16
rodriru01,1964.0,170.0,72.0,22.08,2.08,24.17,0,0.2,5.0,1.0,16
rodrist01,1970.0,170.0,68.0,24.42,0.5,24.92,0,0.179,39.0,7.0,16
rodrito01,1970.0,165.0,71.0,25.92,0.17,26.08,0,0.239,67.0,16.0,16
rodrivi01,1961.0,173.0,71.0,23.17,4.83,28.0,0,0.429,28.0,12.0,16
rodriyo01,1992.0,210.0,74.0,22.08,0.0,22.08,0,0.222,27.0,6.0,16
roeniga01,1954.0,205.0,75.0,21.5,12.08,33.58,0,0.247,2708.0,670.0,16
roeniro01,1956.0,180.0,72.0,25.08,6.67,31.75,0,0.238,1076.0,256.0,16
roettwa01,1902.0,190.0,73.0,24.75,7.33,32.08,0,0.285,1948.0,556.0,11
roetzed01,1905.0,160.0,70.0,23.75,0.42,24.17,0,0.244,45.0,11.0,11
rogelbi01,1904.0,163.0,70.0,20.42,15.33,35.75,0,0.267,5149.0,1375.0,11
rogered01,1978.0,190.0,72.0,24.08,3.83,27.92,0,0.231,26.0,6.0,16
rogerem01,1867.0,165.0,70.0,22.5,0.42,22.92,0,0.173,110.0,19.0,16
rogerja02,1988.0,230.0,73.0,26.5,2.08,28.58,0,0.258,186.0,48.0,16
rogerja03,1995.0,192.0,73.0,24.25,0.17,24.42,0,0.125,112.0,14.0,16
rogerji01,1872.0,180.0,67.0,24.0,1.17,25.17,0,0.235,597.0,140.0,16
rogerpa01,1913.0,175.0,68.0,25.25,0.17,25.42,0,0.189,37.0,7.0,11
rogodmi01,1948.0,185.0,72.0,25.25,2.33,27.58,0,0.219,114.0,25.0,16
rohdeda01,1964.0,180.0,74.0,25.92,2.08,28.0,0,0.165,139.0,23.0,16
rohege01,1874.0,165.0,69.0,26.67,6.42,33.08,0,0.227,868.0,197.0,16
rohliry01,1983.0,195.0,72.0,24.83,2.75,27.58,0,0.136,66.0,9.0,16
rohnda01,1956.0,165.0,68.0,27.67,2.67,30.33,0,0.25,72.0,18.0,16
rohrmda01,1965.0,185.0,72.0,32.0,0.0,32.0,0,0.333,9.0,3.0,16
rohwera01,1895.0,155.0,70.0,25.83,1.42,27.25,0,0.284,169.0,48.0,11
roigto01,1928.0,180.0,73.0,24.75,3.0,27.75,0,0.212,184.0,39.0,16
rojasjo01,1994.0,200.0,73.0,25.17,1.08,26.25,0,0.217,138.0,30.0,16
rojasmi02,1989.0,188.0,72.0,25.33,6.25,31.58,0,0.263,1728.0,454.0,16
rojekst01,1919.0,170.0,70.0,23.42,9.67,33.08,0,0.266,1764.0,470.0,11
rolensc01,1975.0,245.0,76.0,21.33,16.17,37.5,13,0.281,7398.0,2077.0,16
rolfere01,1908.0,170.0,71.0,22.67,11.25,33.92,7,0.289,4827.0,1394.0,11
rolisna01,1977.0,225.0,77.0,23.5,0.0,23.5,0,0.077,13.0,1.0,16
rolliji01,1978.0,175.0,67.0,21.83,15.75,37.58,7,0.264,9294.0,2455.0,16
rollira01,1886.0,160.0,70.0,26.0,0.0,26.0,0,0.2,15.0,3.0,11
rollire01,1904.0,167.0,71.0,23.08,3.42,26.5,0,0.251,355.0,89.0,11
rolliri01,1938.0,185.0,70.0,23.17,9.25,32.42,0,0.269,3303.0,887.0,16
rollsda01,1977.0,205.0,74.0,23.0,4.08,27.08,0,0.248,819.0,203.0,16
romakja01,1985.0,226.0,75.0,28.67,1.42,30.08,0,0.167,36.0,6.0,16
romanbi01,1938.0,190.0,76.0,25.92,1.08,27.0,0,0.143,35.0,5.0,16
romanja01,1979.0,185.0,72.0,22.83,3.25,26.08,0,0.204,191.0,39.0,16
romanjo01,1934.0,205.0,71.0,24.08,9.0,33.08,0,0.255,2767.0,706.0,16
romeral01,1983.0,198.0,72.0,24.58,1.5,26.08,0,0.239,280.0,67.0,16
romered01,1957.0,160.0,71.0,19.58,12.92,32.5,0,0.247,1912.0,473.0,16
romerma01,1967.0,190.0,71.0,29.75,6.08,35.83,0,0.235,68.0,16.0,16
romerni01,1985.0,215.0,73.0,24.67,0.83,25.5,0,0.143,14.0,2.0,16
romerst01,1988.0,220.0,74.0,25.5,2.33,27.83,0,0.195,215.0,42.0,16
rominke01,1961.0,185.0,71.0,24.33,5.92,30.25,0,0.251,630.0,158.0,16
ronanma01,1969.0,190.0,74.0,24.0,0.08,24.08,0,0.083,12.0,1.0,16
rondehe01,1887.0,175.0,70.0,25.92,3.25,29.17,0,0.206,272.0,56.0,11
roofge01,1958.0,180.0,74.0,23.67,2.08,25.75,0,0.276,87.0,24.0,16
roofph01,1941.0,190.0,74.0,20.08,16.08,36.17,0,0.216,2144.0,463.0,16
rooksge01,1863.0,170.0,71.0,27.58,0.0,27.58,0,0.125,16.0,2.0,16
roomero01,1962.0,180.0,75.0,26.17,2.42,28.58,0,0.254,406.0,103.0,16
roonefr01,1884.0,170.0,71.0,29.5,0.17,29.67,0,0.2,35.0,7.0,11
roquejo01,1950.0,158.0,70.0,20.42,2.67,23.08,0,0.138,138.0,19.0,16
rosadlu01,1955.0,180.0,72.0,21.75,3.08,24.83,0,0.208,24.0,5.0,16
rosaral01,1987.0,175.0,72.0,29.5,1.25,30.75,0,0.184,38.0,7.0,16
rosaram01,1995.0,190.0,74.0,21.75,3.08,24.83,0,0.27,1335.0,360.0,16
rosarbu01,1914.0,190.0,69.0,24.75,12.42,37.17,0,0.261,3198.0,836.0,11
rosared01,1991.0,180.0,73.0,23.67,5.33,29.0,0,0.279,2451.0,684.0,16
rosarji01,1945.0,155.0,70.0,25.92,5.17,31.08,0,0.218,229.0,50.0,16
rosarsa01,1939.0,165.0,71.0,25.92,0.33,26.25,0,0.235,85.0,20.0,16
rosarvi01,1966.0,155.0,71.0,24.08,0.08,24.17,0,0.143,7.0,1.0,16
rosarwi01,1989.0,225.0,71.0,22.58,4.08,26.67,0,0.273,1512.0,413.0,16
rosebjo01,1933.0,190.0,71.0,24.08,13.17,37.25,2,0.249,4847.0,1206.0,16
rosebo01,1967.0,170.0,71.0,22.42,2.75,25.17,0,0.245,200.0,49.0,16
roselbo01,1931.0,185.0,71.0,23.67,7.08,30.75,0,0.221,113.0,25.0,16
roselda01,1950.0,160.0,71.0,22.25,9.08,31.33,0,0.236,873.0,206.0,16
rosemi01,1976.0,185.0,73.0,28.17,2.0,30.17,0,0.212,52.0,11.0,16
rosenal01,1924.0,180.0,70.0,23.58,9.0,32.58,5,0.285,3725.0,1063.0,16
rosengo01,1912.0,160.0,69.0,25.08,9.0,34.08,1,0.291,1916.0,557.0,11
rosenla01,1910.0,190.0,72.0,26.08,9.0,35.08,0,0.263,1483.0,390.0,11
rosenlo01,1904.0,155.0,67.0,19.17,0.17,19.33,0,0.25,4.0,1.0,11
rosenma01,1902.0,175.0,68.0,28.33,2.08,30.42,0,0.298,57.0,17.0,11
rosensi01,1903.0,165.0,69.0,21.83,1.0,22.83,0,0.266,357.0,95.0,11
rosepe01,1941.0,192.0,71.0,22.0,23.33,45.33,16,0.303,14053.0,4256.0,16
rosepe02,1969.0,180.0,73.0,27.83,0.0,27.83,0,0.143,14.0,2.0,16
roserbu01,1901.0,175.0,71.0,20.75,0.08,20.83,0,0.239,113.0,27.0,11
roskojo01,1974.0,198.0,71.0,23.42,2.08,25.5,0,0.082,49.0,4.0,16
rossch01,1917.0,195.0,73.0,22.42,4.92,27.33,0,0.241,1309.0,316.0,11
rossdo01,1914.0,185.0,73.0,23.75,8.42,32.17,0,0.262,1488.0,390.0,11
rossijo01,1921.0,205.0,73.0,31.08,0.42,31.5,0,0.221,145.0,32.0,11
rossmcl01,1881.0,188.0,72.0,23.25,5.0,28.25,0,0.283,1848.0,523.0,16
rossyri01,1964.0,175.0,70.0,27.58,7.0,34.58,0,0.212,316.0,67.0,16
rothbr01,1892.0,170.0,67.0,22.08,7.08,29.17,0,0.284,2831.0,804.0,11
rothebo01,1870.0,148.0,66.0,28.5,0.08,28.58,0,0.095,21.0,2.0,16
rothebo02,1923.0,170.0,70.0,21.58,0.0,21.58,0,0.2,10.0,2.0,11
rothfja01,1872.0,195.0,71.0,25.33,0.08,25.42,0,0.313,115.0,36.0,16
rothfr01,1878.0,160.0,70.0,24.5,7.5,32.0,0,0.25,783.0,196.0,16
rothgcl01,1880.0,200.0,72.0,25.42,0.25,25.67,0,0.125,16.0,2.0,16
rottivi01,1980.0,215.0,73.0,26.42,6.08,32.5,0,0.167,96.0,16.0,16
rousemi01,1980.0,200.0,71.0,26.17,1.17,27.33,0,0.165,91.0,15.0,16
roushed01,1893.0,170.0,71.0,20.25,18.08,38.33,14,0.323,7363.0,2376.0,11
routcph01,1870.0,175.0,72.0,19.5,0.0,19.5,0,0.25,4.0,1.0,16
rowanaa01,1977.0,210.0,72.0,23.83,10.17,34.0,2,0.273,4374.0,1193.0,16
rowanda01,1881.0,175.0,71.0,29.42,0.08,29.5,0,0.385,65.0,25.0,11
rowdowa01,1960.0,170.0,74.0,24.0,3.75,27.75,0,0.217,157.0,34.0,16
roweha01,1896.0,170.0,73.0,20.17,0.25,20.42,0,0.139,36.0,5.0,11
roweja01,1856.0,170.0,68.0,22.75,11.08,33.83,0,0.286,4386.0,1256.0,16
rowelba01,1916.0,185.0,71.0,23.67,9.08,32.75,0,0.275,1901.0,523.0,11
rowened01,1857.0,155.0,66.0,24.58,2.0,26.58,0,0.242,538.0,130.0,16
rowlari01,1964.0,210.0,73.0,26.58,4.75,31.33,0,0.213,230.0,49.0,16
roxbuji01,1858.0,170.0,70.0,26.33,3.08,29.42,0,0.25,12.0,3.0,16
royerst01,1967.0,195.0,75.0,24.08,2.83,26.92,0,0.25,164.0,41.0,16
roystje01,1952.0,165.0,72.0,20.83,15.08,35.92,0,0.249,4208.0,1049.0,16
roznovi01,1938.0,170.0,72.0,25.67,5.33,31.0,0,0.218,455.0,99.0,16
ruanwi01,1978.0,170.0,72.0,23.83,1.0,24.83,0,0.231,52.0,12.0,16
rubelal01,1913.0,185.0,72.0,26.92,4.5,31.42,0,0.249,747.0,186.0,11
ruberso01,1946.0,175.0,71.0,23.33,3.33,26.67,0,0.143,21.0,3.0,16
rublear01,1903.0,168.0,70.0,24.08,7.08,31.17,0,0.207,145.0,30.0,11
ruckejo01,1917.0,175.0,74.0,23.25,6.42,29.67,0,0.272,2617.0,711.0,11
ruddejo01,1863.0,170.0,68.0,21.08,0.0,21.08,0,0.25,4.0,1.0,16
rudijo01,1946.0,200.0,74.0,20.58,15.5,36.08,6,0.264,5556.0,1468.0,16
rudoldu01,1882.0,160.0,70.0,21.0,1.0,22.0,0,0.333,3.0,1.0,16
rudolke01,1946.0,180.0,73.0,22.33,8.42,30.75,0,0.213,743.0,158.0,16
ruelmu01,1896.0,150.0,69.0,19.25,19.25,38.5,4,0.276,4500.0,1242.0,11
rufda01,1986.0,232.0,74.0,26.17,8.0,34.17,0,0.24,737.0,177.0,16
ruferru01,1926.0,165.0,72.0,22.92,1.08,24.0,0,0.077,26.0,2.0,11
ruggiju01,1982.0,210.0,73.0,25.42,9.67,35.08,0,0.256,1340.0,343.0,16
ruizch01,1938.0,169.0,72.0,25.33,7.33,32.67,0,0.24,1150.0,276.0,16
ruizch02,1951.0,170.0,71.0,26.67,2.17,28.83,0,0.292,72.0,21.0,16
ruizra01,1977.0,250.0,75.0,30.83,1.75,32.58,0,0.272,217.0,59.0,16
ruizri01,1994.0,210.0,73.0,22.33,4.0,26.33,0,0.219,539.0,118.0,16
rullojo01,1916.0,168.0,71.0,27.25,0.83,28.08,0,0.212,151.0,32.0,11
rumlewi01,1891.0,190.0,73.0,23.17,3.33,26.5,0,0.251,171.0,43.0,11
rungepa01,1958.0,165.0,72.0,23.33,7.0,30.33,0,0.233,343.0,80.0,16
runnepe01,1928.0,170.0,72.0,23.5,12.83,36.33,0,0.291,6373.0,1854.0,16
runneto01,1955.0,175.0,72.0,30.33,0.83,31.17,0,0.174,46.0,8.0,16
ruppca01,1988.0,260.0,74.0,25.0,4.0,29.0,0,0.234,1027.0,240.0,16
rushfji01,1974.0,225.0,73.0,28.5,0.0,28.5,0,0.143,77.0,11.0,16
russead02,1994.0,200.0,72.0,21.25,4.42,25.67,0,0.242,1987.0,480.0,16
russebi01,1948.0,175.0,72.0,20.5,17.5,38.0,1,0.263,7318.0,1926.0,16
russeha01,1887.0,163.0,69.0,27.25,1.5,28.75,0,0.241,241.0,58.0,11
russeji01,1918.0,181.0,73.0,23.92,9.08,33.0,0,0.268,3582.0,959.0,11
russeri01,1915.0,180.0,73.0,24.33,8.17,32.5,0,0.245,1402.0,344.0,11
russoke01,1984.0,190.0,71.0,25.83,0.33,26.17,0,0.184,49.0,9.0,16
ruszkha01,1925.0,190.0,72.0,18.83,3.0,21.83,0,0.238,84.0,20.0,11
rutheji01,1886.0,180.0,73.0,23.83,0.0,23.83,0,0.5,2.0,1.0,16
rutlejo01,1989.0,186.0,71.0,23.25,4.92,28.17,0,0.258,1101.0,284.0,16
rutnemi01,1919.0,190.0,71.0,28.5,0.0,28.5,0,0.25,48.0,12.0,11
ryalma01,1960.0,185.0,73.0,22.08,8.08,30.17,0,0.211,223.0,47.0,16
ryalru01,1983.0,200.0,74.0,26.42,1.17,27.58,0,0.263,266.0,70.0,16
ryanbl01,1906.0,178.0,73.0,24.5,8.0,32.5,0,0.239,1330.0,318.0,11
ryanbu01,1885.0,172.0,69.0,26.5,1.5,28.0,0,0.282,571.0,161.0,11
ryanco01,1920.0,175.0,71.0,22.17,12.0,34.17,0,0.248,3982.0,988.0,11
ryandu01,1984.0,235.0,76.0,24.0,1.0,25.0,0,0.257,70.0,18.0,16
ryanja01,1868.0,165.0,70.0,20.83,24.08,44.92,0,0.217,2190.0,476.0,16
ryanmi02,1941.0,205.0,74.0,22.92,9.92,32.83,0,0.193,1920.0,370.0,16
ryanmi03,1977.0,182.0,70.0,25.17,7.75,32.92,0,0.258,299.0,77.0,16
ryanro02,1973.0,190.0,71.0,26.17,2.17,28.33,0,0.268,56.0,15.0,16
ryege01,1906.0,165.0,66.0,24.42,0.17,24.58,0,0.179,39.0,7.0,11
saboal01,1910.0,192.0,72.0,26.5,1.0,27.5,0,0.375,8.0,3.0,11
saboch01,1962.0,185.0,71.0,26.25,8.42,34.67,1,0.268,3354.0,898.0,16
saccoma01,1980.0,210.0,75.0,28.42,0.0,28.42,0,0.2,10.0,2.0,16
sackafr01,1924.0,195.0,72.0,26.67,2.42,29.08,0,0.265,34.0,9.0,11
sadekmi01,1946.0,165.0,69.0,26.92,8.17,35.08,0,0.226,813.0,184.0,16
sadledo01,1975.0,165.0,66.0,22.83,9.08,31.92,0,0.202,767.0,155.0,16
sadlera01,1980.0,200.0,73.0,24.67,0.0,24.67,0,0.25,8.0,2.0,16
sadowbo01,1937.0,175.0,72.0,23.67,3.0,26.67,0,0.223,328.0,73.0,16
sadowed01,1931.0,175.0,71.0,29.25,6.5,35.75,0,0.202,495.0,100.0,16
saenzol01,1970.0,185.0,74.0,23.58,13.33,36.92,0,0.263,1663.0,438.0,16
saffeto01,1921.0,170.0,71.0,28.0,6.17,34.17,0,0.238,602.0,143.0,16
sageha01,1864.0,185.0,70.0,26.08,0.5,26.58,0,0.149,275.0,41.0,16
sagerpo01,1848.0,140.0,66.0,22.75,0.0,22.75,0,0.282,39.0,11.0,16
sagmoma01,1971.0,185.0,71.0,26.0,0.42,26.42,0,0.14,43.0,6.0,16
saiervi01,1891.0,185.0,71.0,20.0,8.25,28.25,1,0.263,2948.0,775.0,11
sakatle01,1954.0,160.0,69.0,23.08,9.92,33.0,0,0.23,1289.0,296.0,16
saladty01,1989.0,200.0,72.0,26.0,4.0,30.0,0,0.226,978.0,221.0,16
salasma01,1961.0,180.0,72.0,23.25,7.33,30.58,0,0.247,1292.0,319.0,16
salazan01,1961.0,180.0,72.0,21.75,5.17,26.92,0,0.212,886.0,188.0,16
salazje01,1980.0,195.0,72.0,25.83,2.92,28.75,0,0.232,298.0,69.0,16
salazos01,1978.0,195.0,72.0,23.83,8.5,32.33,0,0.269,372.0,100.0,16
salkebi01,1917.0,190.0,70.0,28.08,5.0,33.08,0,0.274,847.0,232.0,11
salmoch01,1940.0,160.0,70.0,23.5,8.17,31.67,0,0.249,1667.0,415.0,16
salmoti01,1968.0,200.0,75.0,24.0,14.17,38.17,5,0.282,5934.0,1674.0,16
saltaja01,1985.0,235.0,76.0,22.0,11.33,33.33,0,0.233,2845.0,662.0,16
saltzja01,1903.0,165.0,71.0,29.25,13.42,42.67,0,0.26,764.0,199.0,11
samforo01,1930.0,156.0,71.0,24.17,5.42,29.58,0,0.223,328.0,73.0,16
sammocl01,1983.0,210.0,73.0,24.33,2.08,26.42,0,0.176,68.0,12.0,16
samplbi01,1955.0,175.0,69.0,23.42,8.08,31.5,0,0.272,2516.0,684.0,16
samueam01,1938.0,170.0,73.0,23.33,2.25,25.58,0,0.215,368.0,79.0,16
samueju01,1960.0,170.0,71.0,22.67,15.08,37.75,2,0.259,6081.0,1578.0,16
sanbegu01,1895.0,189.0,73.0,28.25,1.25,29.5,0,0.174,69.0,12.0,11
sanchad01,1990.0,208.0,72.0,26.83,2.25,29.08,0,0.263,160.0,42.0,16
sanchal01,1959.0,185.0,72.0,23.58,4.67,28.25,0,0.232,211.0,49.0,16
sanchal03,1976.0,180.0,70.0,24.83,4.08,28.92,0,0.296,1527.0,452.0,16
sanchan02,1983.0,205.0,73.0,23.0,6.58,29.58,0,0.257,565.0,145.0,16
sanchca01,1992.0,205.0,68.0,22.08,6.17,28.25,0,0.244,2223.0,543.0,16
sanchce01,1944.0,160.0,71.0,28.33,1.25,29.58,0,0.242,314.0,76.0,16
sanchfr01,1977.0,200.0,72.0,24.75,8.75,33.5,0,0.297,3402.0,1012.0,16
sanchga01,1983.0,235.0,73.0,25.0,6.0,31.0,0,0.254,1998.0,508.0,16
sanchga02,1992.0,230.0,74.0,22.83,4.92,27.75,2,0.247,1391.0,343.0,16
sanchhe01,1989.0,255.0,73.0,21.67,6.25,27.92,0,0.238,783.0,186.0,16
sanchor01,1956.0,195.0,73.0,24.67,3.0,27.67,0,0.231,104.0,24.0,16
sanchre01,1967.0,180.0,70.0,23.92,13.75,37.67,0,0.272,4850.0,1317.0,16
sanchto01,1988.0,220.0,71.0,25.08,4.25,29.33,0,0.259,143.0,37.0,16
sandbja01,1978.0,185.0,75.0,23.42,2.08,25.5,0,0.221,630.0,139.0,16
sandbry01,1959.0,175.0,73.0,22.0,16.0,38.0,25,0.285,8385.0,2386.0,16
sandean01,1974.0,200.0,74.0,25.08,2.0,27.08,0,0.24,25.0,6.0,16
sandede02,1967.0,195.0,73.0,21.75,12.08,33.83,0,0.263,2123.0,558.0,16
sandera01,1916.0,185.0,74.0,25.33,7.42,32.75,2,0.274,2182.0,597.0,11
sandere01,1949.0,205.0,74.0,25.0,0.08,25.08,0,0.273,99.0,27.0,16
sandere02,1967.0,180.0,72.0,23.67,15.92,39.58,1,0.267,6241.0,1666.0,16
sandhe01,1897.0,160.0,68.0,25.75,5.42,31.17,0,0.258,3033.0,781.0,11
sandlmi01,1915.0,180.0,73.0,26.92,11.0,37.92,0,0.24,446.0,107.0,11
sandoda01,1979.0,190.0,71.0,26.25,1.25,27.5,0,0.211,38.0,8.0,16
sandofr01,1982.0,205.0,73.0,26.08,1.08,27.17,0,0.176,17.0,3.0,16
sandsch01,1947.0,200.0,74.0,19.5,7.92,27.42,0,0.217,143.0,31.0,16
sandsje01,1987.0,225.0,76.0,23.58,5.17,28.75,0,0.238,420.0,100.0,16
sandtto01,1950.0,175.0,71.0,24.5,1.33,25.83,0,0.209,67.0,14.0,16
sanfoch01,1972.0,165.0,70.0,25.83,1.17,27.0,0,0.167,36.0,6.0,16
sanfoja01,1917.0,195.0,75.0,23.17,5.75,28.92,0,0.209,153.0,32.0,11
sanguma01,1944.0,193.0,72.0,23.33,13.25,36.58,1,0.296,5062.0,1500.0,16
saniced01,1923.0,175.0,69.0,26.17,1.67,27.83,0,0.294,17.0,5.0,11
sankebe01,1907.0,155.0,70.0,22.08,1.92,24.0,0,0.213,169.0,36.0,11
sanomi01,1993.0,272.0,76.0,22.17,5.17,27.33,0,0.245,1786.0,437.0,16
santaan02,1994.0,225.0,74.0,22.83,3.08,25.92,0,0.249,511.0,127.0,16
santaca01,1986.0,210.0,71.0,24.17,10.25,34.42,0,0.25,5127.0,1284.0,16
santada01,1990.0,195.0,71.0,23.5,6.25,29.75,0,0.264,1569.0,414.0,16
santado01,1992.0,232.0,77.0,21.92,6.08,28.0,0,0.262,1593.0,417.0,16
santafp01,1967.0,165.0,70.0,27.83,6.17,34.0,0,0.245,1691.0,415.0,16
santara01,1958.0,165.0,73.0,25.25,7.0,32.25,0,0.246,2021.0,497.0,16
santibe01,1965.0,180.0,73.0,21.5,18.58,40.08,12,0.263,6951.0,1830.0,16
santira01,1979.0,185.0,71.0,22.75,12.33,35.08,0,0.243,2436.0,592.0,16
santoan01,1979.0,178.0,71.0,22.08,2.0,24.08,0,0.207,92.0,19.0,16
santoch01,1981.0,220.0,71.0,25.25,0.0,25.25,0,0.429,7.0,3.0,16
santofr01,1974.0,170.0,73.0,29.25,0.08,29.33,0,0.2,15.0,3.0,16
santone01,1961.0,195.0,75.0,26.17,6.08,32.25,0,0.233,883.0,206.0,16
santoom01,1981.0,215.0,72.0,27.42,4.58,32.0,0,0.249,321.0,80.0,16
santora01,1955.0,160.0,72.0,23.83,0.0,23.83,0,0.167,6.0,1.0,11
santoro01,1940.0,190.0,72.0,20.33,14.25,34.58,11,0.277,8143.0,2254.0,16
sappeda01,1987.0,195.0,69.0,24.58,1.92,26.5,0,0.251,251.0,63.0,16
sardibr01,1983.0,220.0,73.0,24.42,0.0,24.42,0,0.333,9.0,3.0,16
sardida01,1979.0,215.0,72.0,24.42,7.75,32.17,0,0.171,146.0,25.0,16
sargejo01,1893.0,165.0,70.0,27.58,0.42,28.0,0,0.253,178.0,45.0,11
sarnibi01,1927.0,180.0,71.0,23.67,5.33,29.0,0,0.263,1182.0,311.0,16
sassema01,1962.0,190.0,73.0,24.92,7.83,32.75,0,0.268,1181.0,317.0,16
satinjo01,1984.0,215.0,74.0,26.75,3.0,29.75,0,0.244,250.0,61.0,16
satrito01,1940.0,185.0,73.0,20.92,9.17,30.08,0,0.225,1623.0,365.0,16
saturlu01,1976.0,165.0,74.0,24.17,1.08,25.25,0,0.2,5.0,1.0,16
saucifr01,1926.0,180.0,73.0,25.17,0.17,25.33,0,0.071,14.0,1.0,11
sauered01,1919.0,188.0,73.0,24.67,6.08,30.75,0,0.256,457.0,117.0,11
sauerha01,1917.0,198.0,75.0,24.5,17.92,42.42,3,0.266,4796.0,1278.0,16
saunddo01,1969.0,172.0,72.0,23.5,0.33,23.83,0,0.209,67.0,14.0,16
saundmi01,1986.0,225.0,76.0,22.67,8.25,30.92,0,0.232,2455.0,570.0,16
saundru01,1906.0,205.0,74.0,21.5,0.08,21.58,0,0.133,15.0,2.0,11
savagdo01,1919.0,180.0,72.0,25.08,1.42,26.5,0,0.256,297.0,76.0,11
savagji01,1883.0,150.0,65.0,29.08,3.08,32.17,0,0.278,500.0,139.0,11
savagte01,1937.0,185.0,73.0,25.17,9.25,34.42,0,0.233,1375.0,321.0,16
saverbo01,1941.0,160.0,70.0,18.25,8.08,26.33,0,0.239,861.0,206.0,16
sawatca01,1927.0,210.0,70.0,20.83,15.0,35.83,0,0.243,1447.0,351.0,16
sawyeca01,1890.0,160.0,71.0,24.92,1.08,26.0,0,0.222,63.0,14.0,11
saxda01,1958.0,185.0,72.0,24.0,4.58,28.58,0,0.34,47.0,16.0,16
saxol01,1904.0,164.0,68.0,23.42,0.42,23.83,0,0.176,17.0,3.0,11
saxst01,1960.0,185.0,71.0,21.58,12.75,34.33,3,0.281,6940.0,1949.0,16
saylo01,1854.0,145.0,67.0,19.17,11.5,30.67,0,0.232,1239.0,287.0,16
scalaje01,1924.0,178.0,71.0,23.58,2.42,26.0,0,0.23,187.0,43.0,11
scalebo01,1977.0,185.0,72.0,31.58,1.42,33.0,0,0.248,137.0,34.0,16
scalzsk01,1913.0,160.0,66.0,26.08,0.17,26.25,0,0.333,18.0,6.0,11
scanlpa01,1861.0,180.0,72.0,23.33,0.0,23.33,0,0.292,24.0,7.0,16
scanlpa02,1952.0,180.0,72.0,22.0,3.08,25.08,0,0.187,219.0,41.0,16
scarrru01,1903.0,165.0,70.0,26.25,3.08,29.33,0,0.285,1037.0,296.0,11
scarsle01,1913.0,185.0,71.0,21.83,4.67,26.5,0,0.284,898.0,255.0,11
scarsst01,1966.0,170.0,74.0,26.08,7.33,33.42,0,0.239,830.0,198.0,16
schaapa01,1943.0,165.0,71.0,21.5,9.83,31.33,0,0.244,3555.0,869.0,16
schaeje01,1960.0,170.0,70.0,28.92,5.17,34.08,0,0.203,359.0,73.0,16
schafha01,1846.0,143.0,69.0,24.75,7.25,32.0,0,0.271,1655.0,449.0,16
schafji01,1936.0,170.0,69.0,25.08,7.17,32.25,0,0.224,572.0,128.0,16
schafjo02,1986.0,205.0,73.0,22.58,6.08,28.67,0,0.228,1292.0,295.0,16
schaflo01,1986.0,200.0,73.0,25.0,5.08,30.08,0,0.214,625.0,134.0,16
schaijo01,1934.0,175.0,68.0,24.58,4.58,29.17,0,0.234,320.0,75.0,16
schalbi01,1889.0,168.0,71.0,21.58,2.25,23.83,0,0.186,156.0,29.0,11
schalge01,1970.0,190.0,75.0,25.0,1.25,26.25,0,0.252,131.0,33.0,16
schalra01,1892.0,165.0,69.0,20.0,17.08,37.08,5,0.254,5304.0,1345.0,11
schalro01,1908.0,168.0,70.0,23.83,13.0,36.83,0,0.233,1112.0,259.0,11
schanbo01,1886.0,165.0,67.0,27.75,12.67,40.42,0,0.188,186.0,35.0,11
schanwa01,1889.0,180.0,70.0,23.75,18.08,41.83,3,0.284,5307.0,1506.0,11
scharar01,1905.0,155.0,71.0,27.08,1.92,29.0,0,0.244,776.0,189.0,11
scharge01,1914.0,174.0,73.0,22.42,3.0,25.42,0,0.24,1317.0,316.0,11
schebsc01,1990.0,228.0,73.0,24.67,5.17,29.83,0,0.24,1227.0,294.0,16
scheeal01,1888.0,165.0,69.0,24.83,2.17,27.0,0,0.281,931.0,262.0,11
scheefr01,1891.0,159.0,69.0,23.17,0.67,23.83,0,0.29,31.0,9.0,11
scheehe01,1900.0,146.0,68.0,21.75,1.42,23.17,0,0.212,345.0,73.0,11
schefbo01,1913.0,180.0,74.0,27.67,10.42,38.08,0,0.263,1357.0,357.0,11
schefte01,1864.0,160.0,70.0,24.33,2.17,26.5,0,0.237,539.0,128.0,16
scheiri01,1942.0,180.0,73.0,22.83,9.0,31.83,1,0.263,1217.0,320.0,16
schelal01,1864.0,148.0,68.0,25.67,1.42,27.08,0,0.133,45.0,6.0,16
schelda01,1927.0,195.0,73.0,26.33,1.0,27.33,0,0.283,272.0,77.0,16
schemmi01,1917.0,180.0,72.0,27.75,0.67,28.42,0,0.333,108.0,36.0,11
schenha01,1919.0,175.0,69.0,27.42,5.0,32.42,0,0.247,538.0,133.0,11
schepjo01,1895.0,160.0,70.0,24.08,0.0,24.08,0,0.208,48.0,10.0,11
schicmo01,1892.0,170.0,71.0,25.0,0.42,25.42,0,0.147,34.0,5.0,11
schiena01,1984.0,215.0,74.0,23.33,7.25,30.58,0,0.253,2090.0,529.0,16
schilch01,1937.0,160.0,70.0,23.5,4.5,28.0,0,0.239,1969.0,470.0,16
