playerID,birthYear,weight,height,startingAge,awards,hasntBatted,doublePlays,InnOuts,ERA,stikeOutAVG,errorAVG,assistAVG,DoublePlayAVG,BattersAVG,WinsAVG
colyest01,1979.0,200.0,76.0,24.17,0,1.0,3.0,61.0,5.042,8.295,0.0,1.464,0.488,41.151,0.163
combege01,1956.0,185.0,74.0,24.58,0,1.0,0.0,18.0,8.507,7.027,0.0,1.11,0.0,42.904,0.37
combspa01,1966.0,200.0,75.0,22.92,0,0.0,1.0,56.0,4.22,5.607,0.0,1.269,0.03,39.57,0.502
comerst01,1954.0,195.0,75.0,24.25,0,1.0,5.0,176.0,4.13,3.143,0.115,1.488,0.064,39.044,0.564
comstke01,1955.0,174.0,72.0,28.33,0,1.0,1.0,145.0,4.059,8.353,0.118,1.294,0.059,38.235,0.588
condrcl01,1975.0,195.0,75.0,26.75,0,0.0,4.0,179.0,4.099,5.141,0.036,1.186,0.144,39.583,0.647
coneda01,1963.0,180.0,73.0,23.42,3,0.0,17.0,450.0,3.462,8.284,0.087,0.841,0.053,37.83,0.602
conlead01,1990.0,209.0,75.0,25.08,0,0.0,3.0,174.0,4.822,7.776,0.022,1.021,0.065,39.381,0.543
conleed01,1864.0,142.0,68.0,20.0,0,0.0,0.0,8.0,2.155,4.183,0.0,1.141,0.0,38.535,0.507
conlege01,1930.0,225.0,80.0,21.42,0,0.0,17.0,272.0,3.818,5.031,0.108,1.354,0.096,38.336,0.516
connbe01,1879.0,178.0,72.0,19.0,0,0.0,0.0,10.0,7.767,1.849,1.849,5.548,0.0,49.932,0.0
connobi01,1941.0,180.0,73.0,24.5,0,1.0,0.0,26.0,7.535,5.023,0.0,1.047,0.0,42.07,0.0
connoed02,1939.0,190.0,73.0,24.33,0,0.0,0.0,42.0,5.885,8.169,0.138,0.9,0.0,43.408,0.415
connojo02,1861.0,170.0,73.0,23.0,0,0.0,0.0,12.0,3.808,4.154,0.26,1.298,0.0,40.846,0.173
conroti01,1960.0,178.0,72.0,18.17,0,0.0,2.0,135.0,4.686,5.921,0.231,0.849,0.039,40.134,0.347
constji01,1933.0,185.0,73.0,23.0,0,0.0,1.0,56.0,4.867,5.418,0.092,0.918,0.092,39.673,0.276
consusa01,1920.0,165.0,71.0,29.75,0,0.0,2.0,125.0,3.369,2.146,0.044,0.756,0.022,37.82,0.567
contrca01,1991.0,215.0,71.0,23.42,0,1.0,0.0,39.0,5.514,7.225,0.0,0.19,0.0,41.641,0.0
contrjo01,1971.0,255.0,76.0,31.25,0,1.0,7.0,299.0,4.565,6.821,0.13,0.982,0.054,39.031,0.598
conveji01,1971.0,180.0,69.0,21.75,0,1.0,0.0,35.0,7.212,6.103,0.092,1.479,0.0,44.199,0.185
conwadi01,1866.0,140.0,67.0,20.25,0,0.0,0.0,59.0,4.781,3.094,0.384,2.122,0.0,40.858,0.384
conwape01,1866.0,162.0,70.0,18.83,0,0.0,7.0,172.0,3.591,3.704,0.389,2.172,0.061,38.916,0.528
cookaa01,1979.0,215.0,75.0,23.5,0,0.0,31.0,256.0,4.601,3.699,0.134,1.811,0.198,39.172,0.486
cookde01,1962.0,185.0,75.0,25.92,0,0.0,7.0,665.0,3.914,6.574,0.08,1.032,0.062,38.236,0.569
cookest01,1970.0,225.0,78.0,22.5,0,0.0,2.0,104.0,4.306,5.485,0.082,1.179,0.033,39.018,0.426
cookgl01,1959.0,180.0,71.0,25.75,0,1.0,1.0,9.0,9.45,4.275,0.225,0.45,0.225,42.075,0.45
cookmi01,1963.0,200.0,75.0,22.92,0,1.0,1.0,41.0,5.551,6.687,0.0,1.262,0.126,40.879,0.126
cookro02,1947.0,175.0,73.0,22.75,0,0.0,1.0,46.0,4.0,5.0,0.25,1.5,0.083,38.333,0.333
cookry01,1987.0,227.0,73.0,24.08,0,1.0,4.0,236.0,3.576,9.362,0.04,1.004,0.161,38.371,0.603
coombda01,1942.0,200.0,76.0,21.5,0,0.0,4.0,144.0,4.076,5.702,0.046,1.489,0.092,40.168,0.435
coombja01,1882.0,185.0,72.0,23.67,3,0.0,14.0,195.0,2.781,4.081,0.039,1.024,0.054,36.71,0.613
cooneti01,1990.0,195.0,75.0,24.33,0,0.0,0.0,6.0,3.16,8.33,0.0,1.436,0.0,37.34,0.287
coonrsa01,1992.0,225.0,73.0,26.67,0,1.0,1.0,33.0,3.578,6.506,0.0,1.301,0.325,37.084,1.627
coopebr01,1974.0,175.0,73.0,25.08,0,0.0,3.0,42.0,5.797,4.026,0.107,0.966,0.161,40.258,0.268
coopedo01,1956.0,185.0,73.0,25.25,0,1.0,0.0,44.0,5.273,4.957,0.0,0.738,0.0,40.711,0.105
coppiro01,1974.0,245.0,77.0,22.25,0,1.0,2.0,82.0,5.474,7.821,0.074,0.41,0.074,40.519,0.633
corbedo01,1952.0,185.0,73.0,27.42,0,1.0,6.0,313.0,3.32,5.582,0.081,1.758,0.098,37.335,0.391
corbejo01,1875.0,175.0,70.0,19.67,0,0.0,3.0,69.0,3.419,4.634,0.504,2.167,0.056,40.08,0.598
corbesh01,1962.0,205.0,76.0,25.5,0,1.0,0.0,42.0,4.5,5.304,0.161,1.125,0.0,40.179,0.321
corbiar01,1967.0,190.0,76.0,23.75,0,1.0,0.0,37.0,4.441,9.059,0.0,0.355,0.0,42.454,0.355
corbipa01,1989.0,210.0,75.0,22.75,0,0.0,9.0,205.0,3.796,8.901,0.031,1.435,0.071,37.9,0.549
corbira01,1949.0,200.0,74.0,22.17,0,0.0,4.0,181.0,3.835,4.801,0.179,1.366,0.055,38.81,0.497
corcida01,1990.0,215.0,71.0,24.0,0,0.0,0.0,7.0,3.971,6.353,0.0,1.588,0.0,38.912,0.0
corcola01,1859.0,127.0,63.0,20.75,0,0.0,20.0,344.0,2.355,4.15,0.384,2.171,0.075,37.624,0.666
corcoro01,1980.0,190.0,70.0,23.17,0,1.0,5.0,82.0,4.173,4.664,0.164,1.227,0.409,40.909,0.655
corcoti02,1978.0,205.0,74.0,27.17,0,1.0,1.0,40.0,4.972,5.386,0.0,0.898,0.069,39.499,0.345
cordech01,1982.0,220.0,72.0,21.42,3,1.0,1.0,314.0,2.888,8.119,0.082,0.627,0.027,37.816,0.545
cordefr01,1975.0,245.0,75.0,24.25,0,1.0,8.0,800.0,3.383,8.687,0.055,1.004,0.087,38.754,0.513
cordeji01,1991.0,235.0,76.0,26.83,0,1.0,0.0,53.0,3.834,6.87,0.16,0.32,0.0,38.343,0.32
cordier01,1986.0,215.0,76.0,28.58,0,1.0,0.0,15.0,4.418,7.855,0.0,0.491,0.0,41.236,0.0
cordofr01,1972.0,190.0,70.0,24.0,0,0.0,8.0,166.0,3.965,6.413,0.119,1.469,0.096,37.998,0.502
coreybr01,1973.0,170.0,70.0,24.58,0,1.0,1.0,91.0,5.125,5.217,0.183,1.281,0.092,38.349,0.366
coreyma02,1974.0,220.0,74.0,26.92,0,1.0,1.0,81.0,6.022,7.929,0.1,0.803,0.1,42.457,0.201
corkhpo01,1858.0,180.0,70.0,25.08,0,0.0,55.0,1119.0,4.62,3.032,22.668,47.358,7.941,39.85,0.433
corkimi01,1946.0,190.0,73.0,23.33,0,0.0,1.0,157.0,4.389,6.564,0.176,0.94,0.02,40.5,0.372
cormila01,1980.0,200.0,73.0,23.83,0,0.0,6.0,290.0,5.07,5.3,0.077,1.248,0.115,40.634,0.461
cormirh01,1967.0,185.0,70.0,24.33,0,0.0,19.0,683.0,4.03,5.599,0.074,1.775,0.14,37.992,0.523
cornebr01,1969.0,190.0,75.0,25.33,0,1.0,0.0,14.0,7.0,6.5,0.0,1.75,0.0,41.5,0.25
corneje01,1957.0,170.0,71.0,27.33,0,1.0,1.0,23.0,6.104,4.461,0.0,0.939,0.235,42.496,0.235
cornema01,1951.0,200.0,75.0,26.67,0,1.0,0.0,25.0,2.455,4.173,0.0,0.982,0.0,38.045,0.982
cornena01,1979.0,200.0,77.0,21.92,0,1.0,7.0,56.0,5.406,2.962,0.058,1.553,0.201,40.658,0.345
cornere01,1970.0,200.0,72.0,24.83,0,0.0,5.0,45.0,4.905,4.308,0.043,1.834,0.213,39.412,0.341
cornute01,1952.0,195.0,74.0,24.5,0,1.0,0.0,29.0,3.613,4.373,0.38,0.57,0.0,38.218,0.19
corpama01,1982.0,170.0,75.0,23.58,0,1.0,3.0,359.0,4.135,6.347,0.024,0.89,0.072,38.252,0.313
correed01,1966.0,192.0,74.0,19.42,0,1.0,1.0,52.0,5.158,8.278,0.191,1.369,0.032,40.627,0.509
correke01,1980.0,200.0,75.0,22.92,0,0.0,6.0,358.0,4.624,5.707,0.076,0.901,0.038,39.227,0.479
corrifr01,1880.0,170.0,72.0,23.42,0,0.0,12.0,188.0,2.798,3.39,0.259,3.36,0.089,36.141,0.518
corsiji01,1961.0,210.0,73.0,26.75,0,1.0,6.0,368.0,3.253,5.422,0.093,1.851,0.112,37.994,0.411
cortba01,1956.0,210.0,77.0,21.0,0,1.0,0.0,7.0,3.329,6.288,0.0,1.479,0.0,37.726,0.37
corteda01,1973.0,195.0,71.0,25.83,0,1.0,1.0,86.0,4.466,5.38,0.102,1.218,0.102,37.861,0.508
cortene01,1994.0,210.0,71.0,23.25,0,1.0,3.0,37.0,5.804,9.084,0.126,0.757,0.379,40.879,0.631
corwial01,1926.0,170.0,73.0,24.58,0,0.0,1.0,33.0,3.982,4.417,0.031,0.187,0.031,39.847,0.56
cosarja01,1990.0,206.0,75.0,23.17,0,0.0,11.0,74.0,3.982,5.708,0.0,1.772,0.253,38.9,0.368
cosgrmi01,1951.0,170.0,73.0,21.58,0,0.0,5.0,119.0,4.03,3.998,0.066,1.278,0.164,39.55,0.393
cosmaji01,1943.0,211.0,76.0,23.67,0,0.0,0.0,12.0,3.048,3.484,0.0,0.435,0.0,38.105,0.435
costejo01,1960.0,190.0,73.0,27.5,0,1.0,0.0,119.0,2.968,5.937,0.0,0.685,0.0,38.245,0.628
cothaca01,1987.0,215.0,75.0,27.67,0,1.0,1.0,35.0,7.147,8.471,0.265,0.794,0.265,42.882,0.265
cottojh01,1992.0,200.0,71.0,24.67,0,1.0,2.0,29.0,4.945,7.276,0.0,0.625,0.114,38.539,0.625
cottsne01,1980.0,200.0,74.0,23.42,0,1.0,6.0,483.0,3.959,8.547,0.061,1.157,0.122,38.937,0.426
coughro01,1868.0,160.0,70.0,22.08,0,0.0,2.0,19.0,4.096,2.942,0.115,2.135,0.115,40.962,0.404
couloda01,1989.0,190.0,70.0,24.92,0,1.0,0.0,153.0,4.27,8.414,0.063,1.005,0.0,37.926,0.377
coutljo01,1980.0,185.0,73.0,26.5,0,1.0,1.0,64.0,4.39,8.341,0.0,1.976,0.22,41.049,0.878
covelha01,1886.0,180.0,72.0,21.42,0,0.0,1.0,41.0,2.394,3.685,0.022,0.534,0.007,36.014,0.584
coveydy01,1991.0,215.0,73.0,25.67,0,1.0,3.0,63.0,6.543,6.22,0.18,0.827,0.108,40.662,0.216
cowlejo01,1958.0,210.0,77.0,23.67,0,0.0,2.0,95.0,4.2,6.366,0.192,1.074,0.038,38.851,0.633
coxca01,1941.0,200.0,77.0,24.75,0,0.0,6.0,308.0,3.697,3.508,0.047,1.358,0.071,38.244,0.461
coxda01,1959.0,235.0,76.0,23.92,0,0.0,12.0,278.0,3.64,5.013,0.111,1.047,0.083,37.886,0.513
coxgl01,1931.0,210.0,74.0,24.58,0,1.0,0.0,17.0,6.389,3.504,0.0,1.031,0.0,42.252,0.206
crabtti01,1969.0,205.0,76.0,25.67,0,1.0,9.0,342.0,4.203,6.579,0.046,1.234,0.206,39.723,0.48
craddwa01,1932.0,176.0,71.0,23.5,0,1.0,1.0,29.0,6.492,5.754,0.0,1.623,0.148,42.197,0.0
craigpe01,1940.0,220.0,77.0,24.17,0,0.0,0.0,6.0,11.5,1.5,0.5,1.5,0.0,46.5,0.0
craigro01,1930.0,190.0,76.0,25.42,0,0.0,21.0,368.0,3.825,4.704,0.105,1.605,0.123,38.341,0.433
crainje01,1981.0,215.0,73.0,23.08,0,1.0,12.0,532.0,3.045,7.444,0.169,1.336,0.203,37.573,0.761
cramebo01,1979.0,205.0,73.0,30.92,0,1.0,0.0,9.0,2.531,5.344,0.0,1.125,0.0,34.875,0.562
cramje01,1947.0,180.0,72.0,21.75,0,0.0,1.0,23.0,2.979,4.097,0.0,1.117,0.186,37.055,0.0
cranddo01,1887.0,180.0,70.0,20.5,0,0.0,9.0,106.0,2.921,3.526,0.029,0.815,0.052,36.98,0.594
craneed01,1862.0,204.0,70.0,21.92,0,0.0,18.0,402.0,3.986,4.172,1.091,2.437,0.104,41.257,0.418
cravyty01,1989.0,220.0,74.0,25.92,0,0.0,0.0,34.0,4.563,7.225,0.0,0.634,0.0,39.169,0.0
crawfji01,1950.0,200.0,75.0,22.58,0,0.0,6.0,181.0,4.403,5.759,0.083,1.982,0.125,40.124,0.313
crawfjo01,1970.0,225.0,75.0,26.92,0,1.0,0.0,19.0,3.302,4.856,0.0,1.748,0.0,35.353,0.777
crawfpa02,1977.0,205.0,75.0,22.92,0,1.0,0.0,15.0,4.154,5.815,0.0,0.554,0.0,39.323,0.692
crawfst01,1958.0,225.0,77.0,22.42,0,1.0,9.0,277.0,4.175,5.118,0.064,1.312,0.144,39.268,0.48
creekdo01,1969.0,205.0,70.0,26.5,0,0.0,4.0,279.0,5.319,9.083,0.156,0.809,0.124,40.935,0.218
creelke01,1959.0,180.0,74.0,23.25,0,1.0,2.0,55.0,5.595,3.553,0.0,0.933,0.089,40.722,0.222
cressja01,1975.0,185.0,73.0,25.25,0,1.0,0.0,122.0,4.201,5.826,0.112,0.672,0.0,39.156,0.28
crewsti01,1961.0,190.0,72.0,26.25,0,0.0,1.0,281.0,3.441,6.224,0.085,0.913,0.021,38.174,0.234
crichst01,1992.0,205.0,75.0,25.17,0,1.0,0.0,36.0,4.852,8.648,0.211,0.844,0.0,39.023,0.211
crickky01,1992.0,225.0,76.0,24.58,0,1.0,1.0,146.0,3.431,9.784,0.254,1.016,0.064,39.071,0.381
crideje01,1941.0,200.0,74.0,27.67,0,0.0,1.0,53.0,4.513,4.212,0.075,0.827,0.075,39.409,0.376
crimch01,1961.0,175.0,72.0,25.75,0,1.0,8.0,450.0,3.826,4.317,0.142,1.215,0.103,38.374,0.607
crimija01,1926.0,180.0,70.0,25.42,0,0.0,1.0,58.0,6.356,3.881,0.056,1.294,0.056,39.712,0.281
crissdo01,1885.0,200.0,74.0,23.08,0,0.0,5.0,49.0,4.378,5.676,0.324,1.946,0.405,38.676,0.243
cristle01,1926.0,195.0,73.0,24.33,0,0.0,0.0,20.0,3.835,2.301,0.153,0.153,0.0,39.733,0.153
critcmo01,1850.0,190.0,73.0,32.17,0,0.0,0.0,5.0,3.349,1.047,0.209,1.884,0.0,40.186,0.209
crockky01,1991.0,180.0,74.0,22.42,0,1.0,0.0,122.0,3.737,8.799,0.0,0.723,0.0,38.933,0.603
cronera01,1931.0,165.0,74.0,22.67,0,0.0,11.0,137.0,3.874,4.286,0.016,1.566,0.181,38.242,0.495
cronija01,1874.0,200.0,72.0,21.25,0,0.0,9.0,136.0,3.402,3.1,0.322,2.417,0.088,37.829,0.419
crosbke01,1947.0,179.0,74.0,27.67,0,0.0,0.0,16.0,8.41,4.869,0.0,2.213,0.0,46.918,0.443
crossle01,1872.0,155.0,69.0,21.58,0,0.0,0.0,11.0,7.662,2.189,0.122,1.703,0.0,44.757,0.365
crothdo01,1859.0,140.0,69.0,24.75,0,0.0,1.0,22.0,4.626,2.564,0.654,1.81,0.05,41.028,0.402
crousri01,1970.0,210.0,76.0,27.75,0,0.0,0.0,111.0,4.88,9.444,0.127,1.141,0.0,41.324,0.317
crowaa01,1986.0,195.0,75.0,24.33,0,1.0,2.0,254.0,3.428,8.011,0.039,0.847,0.077,37.746,0.77
crowde01,1972.0,215.0,76.0,25.75,0,1.0,0.0,32.0,3.942,3.547,0.0,1.38,0.0,38.825,0.394
crowebi01,1865.0,160.0,68.0,21.42,0,0.0,5.0,65.0,5.148,2.262,0.131,1.639,0.082,42.459,0.311
crucefr01,1981.0,215.0,74.0,23.17,0,1.0,0.0,19.0,7.962,7.615,0.0,1.038,0.0,44.654,0.0
crudami01,1977.0,205.0,72.0,25.25,0,1.0,0.0,71.0,2.086,7.364,0.123,0.491,0.0,37.555,0.368
cruzju02,1978.0,170.0,74.0,22.83,0,0.0,5.0,447.0,4.053,9.055,0.124,0.948,0.069,39.27,0.522
cruzne01,1972.0,175.0,73.0,24.92,0,0.0,3.0,204.0,5.038,7.157,0.078,1.447,0.078,39.221,0.388
cruzrh01,1986.0,210.0,74.0,25.42,0,1.0,0.0,74.0,5.197,6.778,0.113,0.791,0.0,41.347,0.113
cruzvi01,1957.0,174.0,69.0,20.5,0,1.0,2.0,187.0,3.089,8.236,0.133,0.697,0.066,37.993,0.598
cubilda01,1972.0,165.0,74.0,27.5,0,1.0,1.0,56.0,6.847,6.976,0.258,0.775,0.129,44.311,0.129
cudwoji01,1858.0,165.0,72.0,25.92,0,0.0,10.0,33.0,4.235,3.176,4.235,4.765,5.294,39.706,0.0
cuellmi01,1937.0,165.0,72.0,21.92,3,0.0,33.0,453.0,3.138,5.231,0.096,1.452,0.106,36.875,0.593
cuetojo01,1986.0,229.0,71.0,22.17,0,0.0,13.0,296.0,3.345,7.544,0.112,1.178,0.063,37.269,0.611
cuevawi01,1990.0,215.0,74.0,25.5,0,1.0,0.0,13.0,8.06,9.672,0.0,1.612,0.0,45.537,0.0
culleja01,1939.0,170.0,71.0,22.92,0,0.0,0.0,19.0,3.068,4.173,0.368,1.964,0.0,38.414,0.491
culpra01,1941.0,200.0,72.0,21.67,0,0.0,15.0,322.0,3.579,6.69,0.104,1.124,0.071,38.241,0.578
culvege01,1943.0,185.0,74.0,23.17,0,0.0,13.0,335.0,3.616,5.144,0.148,1.779,0.148,39.365,0.548
cumbejo01,1947.0,185.0,72.0,21.33,0,0.0,1.0,110.0,3.823,3.688,0.162,0.888,0.027,37.606,0.404
cummica01,1848.0,120.0,69.0,23.5,0,0.0,10.0,254.0,2.424,1.084,0.272,1.34,0.042,40.121,0.607
cummijo01,1969.0,200.0,75.0,23.92,0,1.0,2.0,110.0,5.325,4.743,0.083,1.082,0.083,41.103,0.416
cummist01,1964.0,200.0,74.0,24.92,0,1.0,0.0,11.0,3.78,3.24,0.27,1.35,0.0,39.96,0.54
cumptbr01,1988.0,215.0,74.0,24.58,0,0.0,1.0,23.0,4.046,6.156,0.0,0.792,0.088,38.961,0.44
cunnawi01,1974.0,200.0,73.0,23.0,0,0.0,3.0,184.0,5.255,7.686,0.066,0.985,0.099,40.566,0.427
cunnibe01,1865.0,147.0,66.0,21.83,0,0.0,25.0,361.0,4.222,2.363,0.388,2.248,0.082,40.431,0.467
cunnibr02,1988.0,185.0,72.0,26.5,0,1.0,0.0,54.0,4.5,9.173,0.346,0.865,0.0,38.942,0.692
cuppyni01,1869.0,160.0,67.0,22.75,0,0.0,16.0,313.0,3.485,1.987,0.142,2.176,0.063,38.74,0.643
currela01,1951.0,175.0,71.0,23.58,0,1.0,0.0,8.0,7.714,3.375,0.0,0.482,0.0,45.321,0.0
curricl01,1878.0,170.0,70.0,23.33,0,0.0,6.0,53.0,3.393,2.69,0.291,3.345,0.145,37.979,0.364
curticl01,1881.0,180.0,74.0,28.08,0,0.0,2.0,53.0,3.312,2.852,0.121,1.571,0.024,37.781,0.338
curtija01,1937.0,175.0,70.0,24.25,0,0.0,2.0,69.0,4.839,3.484,0.129,1.774,0.065,39.581,0.452
curtijo01,1948.0,175.0,73.0,22.42,0,0.0,21.0,438.0,3.96,4.525,0.066,1.426,0.115,38.934,0.488
curtijo02,1993.0,220.0,77.0,24.33,0,1.0,1.0,18.0,6.75,9.346,0.0,2.077,0.519,41.538,0.0
curtiza01,1992.0,190.0,69.0,23.75,0,1.0,0.0,42.0,4.737,8.053,0.0,1.895,0.0,43.105,0.0
cushmed01,1852.0,177.0,72.0,31.33,0,0.0,5.0,149.0,3.855,4.457,0.272,1.388,0.037,39.299,0.455
daalom01,1972.0,160.0,75.0,21.08,0,0.0,17.0,392.0,4.55,6.052,0.098,1.682,0.128,38.916,0.511
dacqujo01,1951.0,205.0,74.0,21.75,0,0.0,8.0,266.0,4.56,6.926,0.104,0.796,0.092,40.598,0.392
daiglca01,1981.0,220.0,78.0,23.0,0,0.0,0.0,33.0,7.158,3.767,0.0,0.879,0.0,43.326,0.377
dailebi01,1935.0,185.0,75.0,26.42,0,0.0,1.0,119.0,2.763,5.284,0.242,2.278,0.048,36.84,0.485
dailyed01,1862.0,174.0,70.0,22.67,0,0.0,23.0,649.0,3.389,2.96,1.309,2.8,0.167,39.006,0.48
dailyhu01,1847.0,180.0,74.0,34.83,0,0.0,5.0,171.0,2.919,5.381,0.235,1.692,0.032,38.544,0.464
dalcabr01,1941.0,205.0,74.0,26.25,0,0.0,8.0,316.0,3.672,4.687,0.077,1.237,0.077,38.944,0.493
daleybi01,1868.0,140.0,67.0,21.08,0,0.0,6.0,69.0,3.367,4.693,0.274,2.252,0.126,42.299,0.61
daleybu01,1932.0,185.0,73.0,22.92,0,0.0,13.0,248.0,4.029,5.108,0.149,1.6,0.121,39.384,0.558
daleyma01,1982.0,180.0,74.0,26.83,0,1.0,0.0,112.0,4.47,8.762,0.089,0.983,0.0,38.444,0.179
damicje01,1975.0,250.0,79.0,20.5,0,0.0,4.0,139.0,4.615,5.717,0.011,0.861,0.046,38.675,0.517
dammabi01,1872.0,155.0,67.0,24.67,0,0.0,2.0,60.0,4.063,1.811,0.269,2.032,0.049,40.512,0.587
daniebe02,1932.0,193.0,73.0,25.25,0,0.0,9.0,231.0,4.441,4.252,0.172,2.022,0.081,38.708,0.406
daniepe01,1864.0,160.0,68.0,26.0,0,0.0,1.0,14.0,4.79,2.286,0.653,2.069,0.109,40.718,0.218
danksjo01,1985.0,210.0,73.0,22.0,0,0.0,11.0,247.0,4.376,6.597,0.06,1.293,0.066,38.405,0.473
darcypa01,1950.0,175.0,75.0,24.33,0,0.0,0.0,44.0,4.146,3.616,0.145,1.35,0.0,39.439,0.675
darenvi01,1970.0,165.0,70.0,27.42,0,0.0,3.0,309.0,4.96,6.802,0.119,1.366,0.089,40.099,0.238
darliro01,1960.0,195.0,75.0,23.08,1,0.0,37.0,382.0,3.874,6.063,0.141,1.491,0.141,38.252,0.519
darnelo01,1989.0,220.0,74.0,25.25,0,1.0,0.0,7.0,7.125,8.25,0.375,0.75,0.0,42.0,0.0
darviyu01,1986.0,220.0,77.0,25.67,0,0.0,9.0,170.0,3.571,11.124,0.026,0.736,0.077,37.293,0.539
darwida01,1955.0,185.0,75.0,22.92,0,0.0,26.0,716.0,3.837,5.794,0.081,1.086,0.078,37.937,0.51
darwije01,1969.0,180.0,75.0,24.92,0,1.0,0.0,38.0,4.469,4.655,0.0,0.559,0.0,39.29,0.0
daubda01,1868.0,160.0,70.0,24.58,0,0.0,7.0,127.0,4.754,1.851,0.19,2.452,0.07,40.5,0.45
daveymi01,1952.0,190.0,74.0,25.17,0,1.0,0.0,19.0,4.339,3.375,0.0,0.482,0.0,40.5,0.0
daveyto01,1973.0,215.0,79.0,25.58,0,1.0,1.0,114.0,4.412,8.1,0.132,1.12,0.066,40.434,0.461
daviara01,1934.0,170.0,73.0,27.92,0,0.0,0.0,36.0,6.222,5.667,0.0,0.667,0.0,41.889,0.111
davidte01,1939.0,192.0,72.0,25.75,0,1.0,1.0,114.0,3.686,5.713,0.092,1.797,0.046,37.459,0.507
davieje01,1933.0,180.0,72.0,26.17,0,0.0,0.0,11.0,4.173,4.909,0.0,2.209,0.0,42.709,0.491
davieky01,1983.0,210.0,73.0,21.67,0,0.0,6.0,152.0,5.573,6.391,0.105,0.97,0.07,40.751,0.502
davieza01,1993.0,180.0,72.0,22.58,0,0.0,6.0,111.0,3.912,6.358,0.088,1.377,0.088,37.944,0.63
davisau01,1993.0,225.0,76.0,25.33,0,1.0,0.0,46.0,5.042,10.084,0.325,0.325,0.0,40.5,0.163
davisbo01,1933.0,170.0,72.0,24.83,0,0.0,2.0,29.0,5.714,7.143,0.143,2.0,0.286,41.571,0.0
davisda01,1858.0,150.0,66.0,25.5,0,0.0,1.0,45.0,3.782,5.172,0.417,1.557,0.028,39.124,0.445
davisdo02,1975.0,215.0,76.0,23.92,0,0.0,9.0,306.0,4.438,6.709,0.084,1.254,0.047,39.852,0.483
davisja02,1980.0,195.0,78.0,22.33,0,0.0,9.0,144.0,4.822,5.252,0.234,1.289,0.176,40.1,0.43
davisji01,1924.0,180.0,72.0,29.58,0,0.0,4.0,154.0,4.009,4.363,0.066,1.661,0.089,38.628,0.532
davisjo03,1965.0,205.0,77.0,20.58,0,1.0,3.0,49.0,4.906,4.579,0.145,0.836,0.109,39.537,0.291
davisjo04,1963.0,215.0,79.0,24.5,0,1.0,2.0,71.0,4.916,5.356,0.147,1.174,0.147,41.38,0.514
daviska01,1975.0,194.0,75.0,25.0,0,1.0,1.0,107.0,5.529,6.894,0.072,1.436,0.072,42.008,0.287
davisla01,1976.0,170.0,72.0,24.75,0,0.0,2.0,20.0,4.74,4.486,0.085,1.947,0.169,39.019,0.677
davisma01,1960.0,180.0,75.0,19.92,5,0.0,10.0,624.0,4.166,7.915,0.126,1.187,0.079,38.948,0.401
davismi01,1945.0,170.0,73.0,24.17,0,1.0,1.0,32.0,6.395,5.447,0.0,2.132,0.237,42.395,0.711
davisro02,1955.0,205.0,76.0,22.92,0,1.0,7.0,481.0,4.05,7.196,0.048,1.0,0.084,38.776,0.567
davisro03,1993.0,255.0,77.0,24.0,0,0.0,0.0,12.0,8.048,7.788,0.26,0.519,0.0,45.173,0.26
davisst02,1961.0,207.0,76.0,20.33,0,0.0,15.0,442.0,4.023,5.297,0.066,0.991,0.076,38.529,0.571
davisst03,1960.0,195.0,73.0,25.0,0,1.0,0.0,25.0,6.436,6.122,0.0,1.099,0.0,40.814,0.471
davisti01,1970.0,165.0,71.0,23.75,0,1.0,1.0,89.0,4.622,6.677,0.073,1.614,0.073,41.087,0.44
daviswa01,1985.0,225.0,77.0,24.0,0,0.0,14.0,512.0,3.73,8.472,0.067,0.792,0.134,38.01,0.601
dawlebi01,1958.0,235.0,77.0,25.17,0,0.0,5.0,275.0,3.423,5.584,0.057,1.071,0.096,37.326,0.516
daybi01,1867.0,150.0,68.0,22.08,0,0.0,0.0,14.0,4.662,3.788,0.388,2.137,0.0,42.928,0.097
dayleke01,1959.0,171.0,72.0,23.25,0,0.0,2.0,385.0,3.64,6.37,0.031,0.988,0.031,38.437,0.518
daytogr01,1987.0,210.0,74.0,28.67,0,1.0,0.0,68.0,3.339,10.597,0.0,0.29,0.0,36.871,0.145
dayza01,1978.0,185.0,76.0,24.0,0,0.0,5.0,86.0,4.661,4.564,0.024,1.352,0.121,39.8,0.507
deaglre01,1858.0,190.0,69.0,24.92,0,0.0,0.0,39.0,2.74,2.774,0.434,1.871,0.0,37.292,0.568
dealco01,1923.0,185.0,70.0,24.67,0,0.0,1.0,33.0,6.549,3.425,0.0,1.209,0.101,43.119,0.302
deando01,1852.0,160.0,69.0,23.58,0,0.0,2.0,37.0,3.735,0.754,0.514,1.302,0.069,43.07,0.137
deanpa02,1989.0,195.0,73.0,27.0,0,1.0,0.0,19.0,6.282,6.683,0.0,1.069,0.0,40.099,0.134
debarde01,1953.0,190.0,74.0,24.33,0,1.0,0.0,14.0,5.906,4.219,0.0,1.266,0.0,41.344,0.0
debusda01,1940.0,225.0,78.0,21.5,0,0.0,2.0,36.0,2.902,5.365,0.088,1.407,0.176,39.313,0.264
deckejo01,1947.0,180.0,72.0,22.25,0,0.0,3.0,152.0,4.17,5.806,0.101,1.103,0.038,39.613,0.456
